すき家 さいたま太田窪店 Sukiya Saitama Daitakubo,"3 Chome-17-25 Daitakubo, Midori Ward, Saitama, 336-0936, Japan",mobile number exception occurred, 
カレーハウス CoCo壱番屋 JR 浦和駅西口 Curry House CoCo Ichibanya JR Urawa Station West-exit,"Japan, 〒330-0063 Saitama, Urawa Ward, Takasago, 2 Chome−6−6 １・2階 秩父屋ビル",mobile number exception occurred, 
カレーハウス CoCo壱番屋 JR 北浦和駅前 Curry House CoCo Ichibanya JR Kitaurawa Station,"4 Chome-3-7 Kitaurawa, Urawa Ward, Saitama, 330-0074, Japan",mobile number exception occurred, 
松屋 南浦和店 Matsuya Minami Urawa,"Japan, 〒336-0017 Saitama, Minami Ward, Minamiurawa, 2 Chome−36−16 田中ビル",mobile number exception occurred, 
すき家 さいたま与野本町店 Sukiya Saitama Yonohonmachi,"9 Chome-10-4 Suzuya, Chuo Ward, Saitama, 338-0013, Japan",mobile number exception occurred, 
すき家 さいたま西堀店 Sukiya Saitama Nishibori,"8 Chome-4 Nishibori, Sakura Ward, Saitama, 338-0832, Japan",mobile number exception occurred, 
ケンタッキーフライドチキン 南浦和店 Kentucky Fried Chicken Minami Urawa,"Japan, 〒336-0017 Saitama, Minami Ward, Minamiurawa, 2 Chome−39−16 第五大雄ビル 1F",mobile number exception occurred, 
大戸屋ごはん処 浦和店 Ootoya Urawa,"Japan, 〒330-0062 Saitama, Urawa Ward, Nakacho, 1 Chome−1−10 浦和ウイングビル 2F",mobile number exception occurred, 
松屋 北浦和東口店 Matsuya Kitaurawa Higashiguchi,"3 Chome-2-8 Kitaurawa, Urawa Ward, Saitama, 330-0074, Japan",mobile number exception occurred, 
二ムタ 南与野 NIMTA,"1 Chome-1-4 Uemine, Chuo Ward, Saitama, 338-0014, Japan",mobile number exception occurred, 
すき家 浦和桜田店 Sukiya Urawa Sakurada,"3 Chome-1-16 Sakurada, Sakura Ward, Saitama, 338-0833, Japan",mobile number exception occurred, 
肉盛りそば つけ匠 【肉とろろ蕎麦に旨辛ラー油！】浦和仲町店,"Japan, 〒330-0062 Saitama, Urawa Ward, Nakacho, ２−2, １丁目２−９ 第 1 タナカビル",mobile number exception occurred, 
かつや 南与野店 Katsuya Minami Yono,"6 Chome-13-11 Oto, Chuo Ward, Saitama, 338-0012, Japan",mobile number exception occurred, 
松屋 武蔵浦和店 Matsuya Musashi Urawa,"Japan, 〒336-0027 Saitama, Minami Ward, Numakage, 1 Chome−10−1 ラムザタワー 1Ｆ",mobile number exception occurred, 
大漁丼家 田島店 tairyoudonnya tajimaten,"3 Chome-18-5 Tajima, Sakura Ward, Saitama, 338-0837, Japan",mobile number exception occurred, 
かつや さいたま町谷店 Katsuya SAITAMA-MACHIYA,"5 Chome-9-27 Nishibori, Sakura Ward, Saitama, 338-0832, Japan",mobile number exception occurred, 
ローソン さいたま白幡三丁目 Lawson Saitama Shirahata 3chome,"3 Chome-2-2 Shirahata, Minami Ward, Saitama, 336-0022, Japan",mobile number exception occurred, 
ほっともっと さいたま道祖土店 Hotto Motto Saitama Saido,"1 Chome-27-10 Saido, Midori Ward, Saitama, 336-0907, Japan",mobile number exception occurred, 
吉野家 463号線南与野店 Yoshinoya 463 GOUSEN MINAMIYANO,"2 Chome-603-2 Suzuya, Chuo Ward, Saitama, 338-0013, Japan",mobile number exception occurred, 
バーミヤン 中浦和駅前店 Bamiyan Nakaurawa Ekimae,"Japan, 〒336-0031 Saitama, Minami Ward, Shikatebukuro, 1 Chome−1−1 プラザホテル",mobile number exception occurred, 
クリスピー・クリーム・ドーナツ ビーンズ武蔵浦和店 Krispy Kreme Doughnuts Beans Musashi Urawa,"Japan, 〒336-0021 Saitama, Minami Ward, Bessho, 7 Chome−12−1 武蔵浦和駅構内 ビーンズキッチン内",mobile number exception occurred, 
ローソン 浦和東岸町,"9-20 Higashikishicho, Urawa Ward, Saitama, 330-0054, Japan",mobile number exception occurred, 
吉野家 武蔵浦和駅前店 Yoshinoya MUSASHI URAWA-EKIMAE,"7 Chome-7-34 Bessho, Minami Ward, Saitama, 336-0021, Japan",mobile number exception occurred, 
巣ごもり食堂 ていしょく屋【おうち定食・弁当・丼】 南浦和店,address exception occurred,mobile number exception occurred, 
すき家 さいたま領家店 Sukiya Saitama Ryouke,"4 Chome-14-5 Ryoke, Urawa Ward, Saitama, 330-0072, Japan",mobile number exception occurred, 
すき家 17号さいたま辻店 Sukiya 17 go Saitama-Tsuji,"3 Chome-2-28 Tsuji, Minami Ward, Saitama, 336-0026, Japan",mobile number exception occurred, 
大阪王将 フレスポ与野店 Osaka Ohsho Frespo Yono,"Japan, 〒330-0071 Saitama, Urawa Ward, Kamikizaki, 1 Chome−8−4 フレスポ与野1F",mobile number exception occurred, 
天丼てんや 浦和店 Tendon tenya Urawa,"Japan, 〒330-0063 Saitama, Urawa Ward, Takasago, 1 Chome−14−14 たけふじビル",mobile number exception occurred, 
松茶楼 MACHAROU,address exception occurred,mobile number exception occurred, 
オッパチキン＆チーズボール OPPA CHICKEN&CHEESE BALL,address exception occurred,mobile number exception occurred, 
かっぱ寿司 蕨店 Kappa Sushi Warabi,"5 Chome-5-3 Kitamachi, Warabi, Saitama 335-0001, Japan",mobile number exception occurred, 
吉野家 浦和仲町店 Yoshinoya URAWA NAKAMACHI,"2 Chome-3-22 Nakacho, Urawa Ward, Saitama, 330-0062, Japan",mobile number exception occurred, 
ガスト 浦和中島店 Gusto Urawa Nakajima,"4 Chome-2-15 Nakajima, Sakura Ward, Saitama, 338-0822, Japan",mobile number exception occurred, 
天丼てんや 北浦和店 Tendon tenya Kitaurawa,"3 Chome-2-10 Kitaurawa, Urawa Ward, Saitama, 330-0074, Japan",mobile number exception occurred, 
バーミヤン 浦和道祖土店 Bamiyan Urawa Saido,"3 Chome-4-13 Saido, Midori Ward, Saitama, 336-0907, Japan",mobile number exception occurred, 
ローソン さいたま高砂 Lawson Saitama Takasago,"3 Chome-7-1 Takasago, Urawa Ward, Saitama, 330-0063, Japan",mobile number exception occurred, 
松屋 Ｒ与野店 Matsuya R Yono,address exception occurred,mobile number exception occurred, 
ファーストキッチン 与野島忠ホームズ First Kitchen Yono Shimachu Homes,"3 Chome-20-30 Shinnakazato, Chuo Ward, Saitama, 338-0011, Japan",mobile number exception occurred, 
マクドナルド 浦和仲町店 McDonald's URAWANAKAMACHITENN,"Japan, 〒330-0062 Saitama, Urawa Ward, Nakacho, 1 Chome−2−14 小谷野ビル",mobile number exception occurred, 
ローソン さいたま領家七丁目 Lawson Saitama Ryoke 7chome,"7 Chome-24-9 Ryoke, Urawa Ward, Saitama, 330-0072, Japan",mobile number exception occurred, 
ガスト 浦和沼影店 Gusto Urawa Numakage,"1 Chome-1-18 Numakage, Minami Ward, Saitama, 336-0027, Japan",mobile number exception occurred, 
クリスピー・クリーム・ドーナツ アトレ浦和店 Krispy Kreme Doughnuts Atre Urawa,"Japan, 〒1F Saitama, Urawa Ward, Takasago, 1 Chome−16−12 JP 330-0063 アトレ浦和 South Area",+81 48-811-2251, 
ローソン さいたま白幡四丁目 Lawson Saitama Shirahata 4chome,"4 Chome-10-11 Shirahata, Minami Ward, Saitama, 336-0022, Japan",mobile number exception occurred, 
キッチンダーノ 武蔵浦和店 Kitchen Dano Musashi-Urawa,"2 Chome-6-19 Bessho, Minami Ward, Saitama, 336-0021, Japan",mobile number exception occurred, 
松屋 与野駅前店 Matsuya Yono-ekimae,"1 Chome-4-2 Kamikizaki, Urawa Ward, Saitama, 330-0071, Japan",mobile number exception occurred, 
キッチンオリジン 浦和,"25-1 Higashinakacho, Urawa Ward, Saitama, 330-0056, Japan",mobile number exception occurred, 
ガスト 与野上峰店 Gusto Yono Kamimine,"2 Chome-1-1 Uemine, Chuo Ward, Saitama, 338-0014, Japan",mobile number exception occurred, 
世界の山ちゃん 北浦和店 Sekaino Yamachan Kita Urawa,"Japan, 〒330-0074 Saitama, Urawa Ward, Kitaurawa, 3 Chome−8−15 光邦ビル 2F",mobile number exception occurred, 
幸楽苑 さいたま大戸店 Kourakuen Saitama Oto,"3 Chome-15-15番24号 Oto, Chuo Ward, Saitama, 338-0012, Japan",mobile number exception occurred, 
なか卯 武蔵浦和駅前 Nakau Musashiurawa Station,"7 Chome-6-7 Bessho, Minami Ward, Saitama, 336-0021, Japan",mobile number exception occurred, 
ガスト 浦和文蔵店 Gusto Urawa Buzo,"2 Chome-13-21 Buzo, Minami Ward, Saitama, 336-0025, Japan",mobile number exception occurred, 
エベレストキッチン 北浦和 EVEREST KITCHEN Kitaurawa,"Japan, 〒338-0824 Saitama, さいたま市桜区Sakura Ward, Kamiokubo, 585-2 ニューマリッチ小池103",mobile number exception occurred, 
吉野家 北浦和西口店 Yoshinoya KITAURAWA NISHIGUCHI,"4 Chome-2-3 Kitaurawa, Urawa Ward, Saitama, 330-0074, Japan",mobile number exception occurred, 
磯丸水産 浦和西口店 Isomaru Suisan Urawa Nishiguchi,"Japan, 〒330-0062 Saitama, Urawa Ward, Nakacho, 1 Chome−3−6 浦和仲町YKビル 1F",mobile number exception occurred, 
ステーキガスト 与野店 Steak Gusto Yono,"2 Chome-6-9 Shimoochiai, Chuo Ward, Saitama, 338-0002, Japan",mobile number exception occurred, 
デニーズ 浦和駅前店 Denny's URAWA STATION,address exception occurred,mobile number exception occurred, 
松屋 北浦和店 Matsuya Kitaurawa,"Japan, 〒330-0074 Saitama, Urawa Ward, Kitaurawa, 4 Chome−3−8 USビル 1F",mobile number exception occurred, 
INDIAN NEPALI RESTAURANT ＡＶＡＳ,"टंक प्रसाद घुम्ती सडक, Kathmandu 44600, Nepal",mobile number exception occurred, 
からあげ縁 南浦和 Karaage Yukari Minami Urawa,"2 Chome-37-2 Minamiurawa, Minami Ward, Saitama, 336-0018, Japan",mobile number exception occurred, 
キッチンオリジン 与野本町 Kitchen Origin Yonohonmachi,address exception occurred,mobile number exception occurred, 
ジョリーパスタ 西浦和店 Jolly Pasta Nishi Urawa,"3 Chome-1-17 Sakurada, Sakura Ward, Saitama, 338-0833, Japan",mobile number exception occurred, 
ガスト 大宮北袋店　Gusto Omiya Kitabukuro,"2 Chome-190 Kitabukurocho, Omiya Ward, Saitama, 330-0835, Japan",mobile number exception occurred, 
えび豚骨拉麺真面目北浦和店 ebitonnkotura-mennmajimekitaurawatenn,"4 Chome-3-13 Kitaurawa, Urawa Ward, Saitama, 330-0074, Japan",mobile number exception occurred, 
天丼・天ぷら本舗 さん天 与野本町店 Tempura Honpo Santen Yonohonmachi,"Japan, 〒446-0059 Aichi, Anjo, Mikawaanjohonmachi, 2 Chome−９−5",mobile number exception occurred, 
夢庵 浦和駅東口店 Yumean Urawaeki Higashiguchi,"東高砂町９−１ＳＵＭＩＤＡＯＮＥビル２Ｆ, 9 浦和区, Urawa Ward, Saitama, 330-0055, Japan",mobile number exception occurred, 
キッチンオリジン 南浦和店 Kitchen Origin Minamiurawa,"1-5-6 Minamihoncho, Minami Ward, Saitama, 336-0018, Japan",mobile number exception occurred, 
米麹熟成豚丼 熱烈亭 浦和店,address exception occurred,mobile number exception occurred, 
NIMTA 西浦和駅前店 NIMTA Nishiurawa Ekimae,"1 Chome-1-4 Uemine, Chuo Ward, Saitama, 338-0014, Japan",mobile number exception occurred, 
逸品うな丼 はじめ 浦和店 うなぎ専門店,address exception occurred,mobile number exception occurred, 
ガスト 浦和駅西口店 Gusto Urawaeki Nishiguchi,"Japan, 〒330-0063 Saitama, Urawa Ward, Takasago, 1 Chome−13−12 ミリスクエアー２Ｆ",mobile number exception occurred, 
Italian Kitchen VANSAN 北浦和 Kitaurawa,"4 Chome-3-4 Kitaurawa, Urawa Ward, Saitama, 埼玉県 Saitama 330-0074, Japan",mobile number exception occurred, 
串カツ田中 与野店 Kushikatsu Tanaka Yono,"1722 Shimoochiai, Chuo Ward, Saitama, 338-0002, Japan",mobile number exception occurred, 
サラダチキン研究所　与野店 | Salad chiken Lab,address exception occurred,mobile number exception occurred, 
プロント アトレ浦和店 PRONTO Atre Urawa,"Japan, 〒330-0063 Saitama, Urawa Ward, Takasago, 1 Chome−16−12 アトレ浦和",+81 48-811-2223, 
ジョナサン 浦和田島店 Jonathan's Urawa Tajima,"1 Chome-13-3 Tajima, Sakura Ward, Saitama, 338-0837, Japan",mobile number exception occurred, 
横浜家ラーメン極味家北浦和店 yokohama family ramen KIWAMIYA KITAURAWADEN,address exception occurred,mobile number exception occurred, 
サンマルクカフェ 浦和店 Saintmarccafe Urawa,"Japan, 〒330-0062 Saitama, Urawa Ward, 1, さいたま市浦和区仲町1-1-8 コスモシティ浦和 仲町ビル",mobile number exception occurred, 
牛角ビュッフェ 与野店 Gyukaku Buffet Yono,"5 Chome-9-10 Shinnakazato, Chuo Ward, Saitama, 338-0011, Japan",mobile number exception occurred, 
こだわりうどん三宝庵 武蔵浦和店,"5 Chome-19-19 Shirahata, Minami Ward, Saitama, 336-0022, Japan",+81 48-799-2239, 
京鼎樓 アトレ浦和店,"Japan, 〒330-0063 Saitama, Urawa Ward, Takasago, 1 Chome−16−12 アトレ浦和 West Area ３階",+81 48-711-9837, 
プロント 武蔵浦和マーレ店 PRONTO Musashi Urawa Mare,"5 Chome-19-19 Shirahata, Minami Ward, Saitama, 336-0022, Japan",mobile number exception occurred, 
銀座コージーコーナー ビーンズ武蔵浦和 Ginza CozyCorner Beans Musashiurawa,"7 Chome-12-1 Bessho, Minami Ward, Saitama, 336-0021, Japan",mobile number exception occurred, 
ココス 浦和店 COCO'S,"3-17 Maeji, Urawa Ward, Saitama, 330-0053, Japan",mobile number exception occurred, 
やきとり俱楽部 yakitorikurabu,"3 Chome-15-10 Sagamiono, Minami Ward, Sagamihara, Kanagawa 252-0303, Japan",mobile number exception occurred, 
肴や咲ちゃん preseted by さかなや道場与野西口店,"Japan, 〒330-0071 Saitama, Urawa Ward, Kamikizaki, 1 Chome−8−4 フレスポ与野2F",mobile number exception occurred, 
びっくりドンキー 浦和埼大通り店 Bikkuri donkey Urawa Saidaidori,address exception occurred,mobile number exception occurred, 
なかちょバル Nakacho bar,"Japan, 〒330-0062 Saitama, Urawa Ward, Nakacho, 1 Chome−5−9 小宮ビル 1F",mobile number exception occurred, 
すし銚子丸 浦和木崎店,"2 Chome-1-20 Kizaki, Urawa Ward, Saitama, 330-0042, Japan",mobile number exception occurred, 
和食レストランとんでん 浦和四谷店 Tonden Urawayotsuya,"3 Chome-13-9 Yotsuya, Minami Ward, Saitama, 336-0032, Japan",mobile number exception occurred, 
オッティモ OtTIMO,"Japan, 〒604-0846 Kyoto, Nakagyo Ward, Kinbukicho, 480 モントワ烏丸御池",mobile number exception occurred, 
MeetFresh鮮芋仙 浦和パルコ店,"11-1 Higashitakasagocho, Urawa Ward, Saitama, 330-0055, Japan",+81 48-611-8536, 
大衆酒蔵 庄や 【鮮魚/焼鳥/煮込/海鮮丼/定食】 南浦和店 Syoya Minami Urawa,"Japan, 〒336-0018 Saitama, Minami Ward, Minamihoncho, 1 Chome−2−13 三貴ビル2階",mobile number exception occurred, 
北海道の恵み 海鮮丼いっちょう 浦和,address exception occurred,mobile number exception occurred, 
銀座コージーコーナー 北浦和東口店 Ginza Cozy Corner Kitaurawa Higashi-Guchi,"Japan, 〒330-0074 Saitama, Urawa Ward, Kitaurawa, 3 Chome−4−2 駅前ビル 1F",mobile number exception occurred, 
すし銚子丸 北浦和店,"5 Chome-4-11 Shinnakazato, Chuo Ward, Saitama, 338-0011, Japan",mobile number exception occurred, 
ブーランジェリーブルディガラ 浦和 BOULANGERIE BURDIGALA URAWA TEN,"Japan, 〒330-0063 琦玉県Saitama, Urawa Ward, Takasago, 1 Chome−16−12 アトレ浦和 West Area ２階",+81 48-767-4321, 
旨い海鮮丼 三四味屋【ちらし寿司/丼/刺身】 南浦和店,address exception occurred,mobile number exception occurred, 
和食レストランとんでん 白幡店 Tonden Shirahata,"1 Chome-14-15 Shirahata, Minami Ward, Saitama, 336-0022, Japan",mobile number exception occurred, 
イタリアンダイニング ドナ 武蔵浦和店 Italian dining DoNa Musashi Urawa,"Japan, 〒336-0021 Saitama, Minami Ward, Bessho, 7 Chome−12−1 ビーンズ武蔵浦和",mobile number exception occurred, 
ナポリの窯 与野店 Naporinokama Yono,"4 Chome-1-23 Shinnakazato, Chuo Ward, Saitama, 338-0011, Japan",mobile number exception occurred, 
ドン・イタリアーノ 中浦和店 Don Italiano NAKAURAWA,"2 Chome-11-21 Shikatebukuro, Minami Ward, Saitama, 336-0031, Japan",mobile number exception occurred, 
サンマルクカフェ 埼玉県武蔵浦和マーレ,"5 Chome-19-19 Shirahata, Minami Ward, Saitama, 336-0022, Japan",+81 48-872-8309, 
カフェ ディープラス Cａｆｅ D+,"Japan, 〒330-0074 Saitama, Urawa Ward, Kitaurawa, 1 Chome−1−7 パーミンダイゴウ 1F",+81 48-767-6970, 
唐星 西浦和田島,"8 Chome-15-8 Tajima, Sakura Ward, Saitama, 338-0837, Japan",+81 48-718-5058, 
爆発的にデカい唐揚げ専門店 爆カラ 浦和店 EXTRA Large KARAAGE【BAKUKARA】,address exception occurred,mobile number exception occurred, 
鉄板焼肉 なんしようと？浦和店 TEPPAN YAKINIKU ~ NANSHIYOTO？~,address exception occurred,mobile number exception occurred, 
究極の海老天丼 家族亭 武蔵浦和店,address exception occurred,mobile number exception occurred, 
炒飯総本家 【中華/チャーハン/餃子】浦和仲町店,address exception occurred,mobile number exception occurred, 
江戸前がってん寿司 浦和西口店 Edomae Gatten Sushi Urawa Nishiguchi,"2 Chome-6-13 Takasago, Urawa Ward, Saitama, 336-0011, Japan",mobile number exception occurred, 
【RIZAP推奨】低糖質ミール専門店 ロカラボ　浦和常盤店,address exception occurred,mobile number exception occurred, 
肉バル×限定丼・定食　29ガブリ浦和店 29 GABURI Urawa,"Japan, 〒330-0063 Saitama, Urawa Ward, Takasago, 1 Chome−14−10 3F",mobile number exception occurred, 
東京どんぶり専門店どんぶりマニア浦和店＠葵屋 Tokyo Donburi Specialty Store Donburi Mania Urawa Store @ Aoiya,"Japan, 〒330-0063 Saitama, Urawa Ward, Takasago, 1 Chome−13−12 MIRIスクエアビル B1F",mobile number exception occurred, 
華屋与兵衛 さいたま芸術劇場前 Hanayayohei Saitama Arts-Theater,"4 Chome-3-16 Uemine, Chuo Ward, Saitama, 338-0014, Japan",mobile number exception occurred, 
ロティサリーチキン専門店 浦和店,address exception occurred,mobile number exception occurred, 
鉄板ステーキ・お好み焼き 浦和こてがえし,"Japan, 〒330-0055 Saitama, Urawa Ward, Higashitakasagocho, 11−1, 浦和パルコ",+81 48-871-2003, 
東京唐揚げ専門店あげたて浦和店＠葵屋 Tokyo deep-fried specialty store freshly raised Urawa store @ Aoiya,"Japan, 〒330-0063 Saitama, Urawa Ward, Takasago, 1 Chome−13−12 MIRIスクエアビル B1F",mobile number exception occurred, 
寿司・海鮮　はなの舞　浦和東口店,"Japan, 〒330-0056 Saitama, Urawa Ward, Higashinakacho, 1−23 浦和駅東口石井ビル B1F",mobile number exception occurred, 
寿司・海鮮 はなの舞 南浦和東口店 Sushi & Seafood Hananomai Minami-Urawa Higashi,"Japan, 〒336-0017 Saitama, Minami Ward, Minamiurawa, 2 Chome−38−25 松力ビル B1F",mobile number exception occurred, 
至高の天丼 なかの家【海鮮天ぷら/定食】南浦和店,address exception occurred,mobile number exception occurred, 
ロイヤルホスト 浦和南店,"3 Chome-20-14 Negishi, Minami Ward, Saitama, 336-0024, Japan",mobile number exception occurred, 
からあげ専門店 巨匠の食卓 浦和西口店,address exception occurred,mobile number exception occurred, 
ステーキのどん 与野店,"3 Chome-9-13 Uemine, Chuo Ward, Saitama, 338-0014, Japan",mobile number exception occurred, 
パステルイタリアーナ 南浦和,"1 Chome-7-4 Minamihoncho, Minami Ward, Saitama, 336-0018, Japan",+81 48-865-5232, 
博多もつ鍋 熱中屋 浦和店,"Japan, 〒330-0063 Saitama, Urawa Ward, Takasago, 2 Chome−6−4 1 2階",mobile number exception occurred, 
低温調理サラダチキン専門店 きちんと、チキン。浦和店 Sous-vide Chicken【KICHIN TO CHICKEN】,address exception occurred,mobile number exception occurred, 
ポポラマーマ 武蔵浦和店,"Japan, 〒336-0027 Saitama, Minami Ward, Numakage, 1 Chome−10−1 ラムザビル1階",mobile number exception occurred, 
おぼんdeごはん アトレ浦和店 obon de gohan atre Urawa,"アトレ浦和1階, 1 Chome-16-12 Takasago, Urawa Ward, Saitama, 330-0063, Japan",+81 48-789-7596, 
うなぎの岡島 浦和西口店,address exception occurred,mobile number exception occurred, 
餃子の王将 17号さいたま町谷,"1 Chome-6-7 Machiya, Sakura Ward, Saitama, 338-0836, Japan",mobile number exception occurred, 
すし三崎丸 北浦和 Sushimisakimaru Kitaurawa,"3 Chome-2-5 Kitaurawa, Urawa Ward, Saitama, 330-0074, Japan",mobile number exception occurred, 
ステーキハウスさいたま肉の会 Steak house SAITAMA NIKU NO KAI,"1 Chome-14-10 Takasago, Urawa Ward, Saitama, 330-0063, Japan",mobile number exception occurred, 
ケンタッキーフライドチキン イオンモール与野店 Kentucky Fried Chicken AEON Yono,"5 Chome-2-9 Honmachinishi, Chuo Ward, Saitama, 338-0004, Japan",+81 48-851-4670, 
モスバーガー 北浦和西口店 Mos Burger KITAURAWA NISHIGUCHI,"4 Chome-2-2 Kitaurawa, Urawa Ward, Saitama, 330-0074, Japan",mobile number exception occurred, 
クリスピーチキンアンドトマト 北浦和店 CRISPY CHICKEN n' TOMATO Kita Urawa,"Japan, 〒330-0802 Saitama, Omiya Ward, Miyacho, 1 Chome−77−5 マガザン大宮",mobile number exception occurred, 
ローソン マーレ武蔵浦和店 Lawson Mare Musashi Urawa,"Japan, 〒336-0022 Saitama, Minami Ward, Shirahata, 5 Chome−19−19 マーレＡ館 ２Ｆ",+81 48-839-0500, 
カントン KANTON,address exception occurred,mobile number exception occurred, 
ローソン さいたま岸町四丁目,"Japan, 〒330-0064 Saitama, Urawa Ward, Kishicho, 4 Chome−26−1 コスタタワー１１１区画",mobile number exception occurred, 
シャム チャントラー Siam Chantra,"2 Chome-13-18 Nakacho, Urawa Ward, Saitama, 330-0062, Japan",mobile number exception occurred, 
餃子の宮でんでん Gyouza no miya denden,"1 Chome-1-3 Uemine, Chuo Ward, Saitama, 338-0014, Japan",mobile number exception occurred, 
韓美食オンギージョンギー Kambishokuongijongi,"Japan, 〒330-0074 Saitama, Urawa Ward, Kitaurawa, 1 Chome−9−1 １０２号室",mobile number exception occurred, 
たくぞうのらーめん Takuzou no Ramen,"3 Chome-19-14 Negishi, Minami Ward, Saitama, 336-0024, Japan",mobile number exception occurred, 
